wave,server,bot,main_role,eff,avg_spd,max_spd,dist,prog_ms,steals,caps,kills,deaths
167,s04-5v5-lmctf02c,Rune[SG],defend,1.133,233,806,103278,117022,0,0,0,1
167,s04-5v5-lmctf02c,Slip[SG],defend,1.204,232,778,91641,110373,0,0,0,0
167,s04-5v5-lmctf02c,Gate[SG],attack,1.670,216,786,102935,171877,0,0,4,1
167,s04-5v5-lmctf02c,Phase[SG],attack,1.802,226,807,107317,193403,0,0,16,4
167,s04-5v5-lmctf02c,Field[SG],attack,1.922,219,799,97054,186533,0,0,1,12
167,s04-5v5-lmctf02c,Trace[SG],attack,1.767,197,776,97086,171513,0,0,11,3
167,s04-5v5-lmctf02c,Vore[SG],attack,1.758,202,775,89780,157836,0,0,2,7
167,s04-5v5-lmctf02c,Fiend[SG],attack,1.715,214,782,94140,161485,0,0,6,9
167,s05-5v5-mactf06,Arach[SG],defend,0.914,141,717,17910,16364,0,0,6,5
167,s05-5v5-mactf06,Caco[SG],defend,0.801,218,728,21449,17178,0,0,1,0
167,s05-5v5-mactf06,Rune[SG],defend,0.835,237,740,16093,13434,0,0,2,5
167,s05-5v5-mactf06,Slip[SG],defend,0.971,236,776,29190,28354,0,0,2,2
167,s05-5v5-mactf06,Gate[SG],attack,1.517,231,781,101105,153420,0,0,4,7
167,s05-5v5-mactf06,Phase[SG],attack,1.322,230,807,103248,136458,0,0,4,4
167,s05-5v5-mactf06,Field[SG],attack,1.452,229,782,103874,150779,0,0,6,8
167,s05-5v5-mactf06,Trace[SG],attack,1.278,238,786,103413,132129,0,0,11,3
167,s05-5v5-mactf06,Vore[SG],attack,1.803,221,795,93190,168000,1,0,11,11
167,s05-5v5-mactf06,Fiend[SG],attack,1.231,231,781,95386,117441,0,0,4,6
167,s06-5v5-lmctf05,Arach[SG],defend,0.794,224,767,59825,47488,0,0,3,2
167,s06-5v5-lmctf05,Caco[SG],defend,1.071,146,776,42064,45036,0,0,1,2
167,s06-5v5-lmctf05,Rune[SG],defend,1.996,209,775,54736,109248,0,0,0,3
167,s06-5v5-lmctf05,Slip[SG],defend,1.210,201,786,85604,103556,0,0,1,3
167,s06-5v5-lmctf05,Gate[SG],attack,2.348,141,763,74315,174499,0,0,3,2
167,s06-5v5-lmctf05,Phase[SG],attack,1.737,199,776,85636,148741,0,0,5,1
167,s06-5v5-lmctf05,Field[SG],attack,3.574,118,541,26477,94632,0,0,0,1
167,s06-5v5-lmctf05,Trace[SG],attack,1.814,151,775,75513,136968,1,0,12,5
167,s06-5v5-lmctf05,Vore[SG],attack,2.046,141,772,68741,140647,0,0,6,11
167,s06-5v5-lmctf05,Fiend[SG],attack,2.231,186,786,53293,118913,0,0,5,7
167,s07-5v5-lmctf01,Arach[SG],defend,0.577,51,597,4537,2620,0,0,2,1
167,s07-5v5-lmctf01,Caco[SG],defend,1.228,68,781,14221,17464,0,0,2,1
167,s07-5v5-lmctf01,Rune[SG],defend,0.440,222,341,27846,12250,0,0,1,0
167,s07-5v5-lmctf01,Slip[SG],defend,0.788,222,744,49960,39390,0,0,2,1
167,s07-5v5-lmctf01,Gate[SG],attack,1.221,181,794,79495,97041,0,0,3,2
167,s07-5v5-lmctf01,Phase[SG],attack,1.483,202,802,87421,129653,0,0,6,2
167,s07-5v5-lmctf01,Field[SG],attack,1.180,195,787,89571,105654,0,0,3,4
167,s07-5v5-lmctf01,Trace[SG],attack,1.326,198,795,87463,115999,0,0,1,7
167,s07-5v5-lmctf01,Vore[SG],attack,1.210,171,778,72362,87540,0,0,2,4
167,s07-5v5-lmctf01,Fiend[SG],attack,1.436,176,794,70319,100957,0,0,3,3
167,s08-7v7-lmctf09,Arach[SG],defend,1.426,85,773,37286,53156,0,0,7,1
167,s08-7v7-lmctf09,Caco[SG],defend,1.096,111,755,38923,42672,0,0,5,7
167,s08-7v7-lmctf09,Rune[SG],defend,0.988,224,806,65415,64644,0,0,4,2
167,s08-7v7-lmctf09,Slip[SG],defend,1.446,188,806,65009,94024,0,0,0,5
167,s08-7v7-lmctf09,Gate[SG],attack,1.748,221,800,102122,178527,1,0,21,8
167,s08-7v7-lmctf09,Phase[SG],attack,1.609,224,797,102277,164613,0,0,15,6
167,s08-7v7-lmctf09,Field[SG],attack,1.761,192,785,91785,161605,0,0,3,17
167,s08-7v7-lmctf09,Trace[SG],attack,1.592,231,968,97793,155644,1,0,10,6
167,s08-7v7-lmctf09,Vore[SG],attack,1.681,200,809,95444,160415,1,0,10,11
167,s08-7v7-lmctf09,Fiend[SG],attack,1.559,217,800,105711,164783,1,0,8,9
167,s08-7v7-lmctf09,Scrag[SG],attack,1.794,232,800,106675,191419,0,0,19,14
167,s08-7v7-lmctf09,Ogre[SG],attack,1.710,184,784,81840,139930,0,0,10,11
167,s08-7v7-lmctf09,Knight[SG],attack,1.643,199,799,93465,153546,0,0,11,20
167,s08-7v7-lmctf09,Wizard[SG],attack,1.672,199,801,85827,143483,0,0,7,13
167,s09-7v7-lmctf09,Arach[SG],defend,0.963,20,401,9166,8825,0,0,6,3
167,s09-7v7-lmctf09,Caco[SG],defend,1.374,97,755,39865,54766,0,0,4,3
167,s09-7v7-lmctf09,Rune[SG],defend,1.322,237,809,90985,120248,0,0,5,1
167,s09-7v7-lmctf09,Slip[SG],defend,1.257,181,774,70128,88176,0,0,8,5
167,s09-7v7-lmctf09,Gate[SG],attack,1.665,193,800,93323,155398,0,0,7,9
167,s09-7v7-lmctf09,Phase[SG],attack,1.556,200,800,93303,145214,1,0,11,6
167,s09-7v7-lmctf09,Field[SG],attack,1.948,215,809,94981,185067,1,0,7,17
167,s09-7v7-lmctf09,Trace[SG],attack,1.821,217,809,103055,187634,0,0,10,10
167,s09-7v7-lmctf09,Vore[SG],attack,1.570,215,777,92806,145741,1,0,8,8
167,s09-7v7-lmctf09,Fiend[SG],attack,1.882,227,789,109142,205391,1,0,14,11
167,s09-7v7-lmctf09,Scrag[SG],attack,1.717,228,976,96697,166017,0,0,17,13
167,s09-7v7-lmctf09,Ogre[SG],attack,1.820,198,804,98836,179866,0,0,3,16
167,s09-7v7-lmctf09,Knight[SG],attack,1.590,224,799,104230,165687,0,0,15,8
167,s09-7v7-lmctf09,Wizard[SG],attack,2.013,219,799,93125,187442,0,0,8,13
167,s10-5v1-smap05,Arach[SG],defend,1.788,4,505,1543,2760,0,0,2,0
167,s10-5v1-smap05,Caco[SG],recover,1.955,209,986,93689,183133,0,0,7,13
167,s10-5v1-smap05,Rune[SG],defend,1.402,217,798,60465,84768,1,0,3,2
167,s10-5v1-smap05,Slip[SG],attack,1.450,216,800,67126,97352,3,1,1,3
167,s10-5v1-smap05,Gate[SG],attack,1.488,206,779,73544,109441,1,0,3,1
167,s10-5v1-smap05,Phase[SG],attack,1.238,231,776,66484,82300,2,0,4,1
168,s01-2v2-lmctf03,Arach[SG],defend,1.031,64,749,17762,18319,0,0,0,1
168,s01-2v2-lmctf03,Caco[SG],defend,0.983,233,777,16174,15896,0,0,0,0
168,s01-2v2-lmctf03,Rune[SG],attack,1.726,185,786,69821,120544,0,0,0,3
168,s01-2v2-lmctf03,Slip[SG],attack,1.479,158,779,70223,103847,0,0,4,0
168,s02-2v2-lmctf03,Arach[SG],defend,1.378,83,767,29900,41214,0,0,0,2
168,s02-2v2-lmctf03,Caco[SG],defend,1.782,111,777,30456,54279,0,0,0,0
168,s02-2v2-lmctf03,Rune[SG],attack,1.651,159,755,74408,122825,0,0,2,1
168,s02-2v2-lmctf03,Slip[SG],attack,1.390,221,779,96319,133914,2,0,3,2
168,s03-5v5-lmctf22,Arach[SG],defend,1.056,169,777,39902,42140,0,0,3,3
168,s03-5v5-lmctf22,Caco[SG],defend,1.012,120,778,37412,37851,0,0,3,6
168,s03-5v5-lmctf22,Rune[SG],defend,1.415,213,779,59153,83686,0,0,7,2
168,s03-5v5-lmctf22,Slip[SG],defend,1.264,167,792,53351,67413,0,0,3,4
168,s03-5v5-lmctf22,Gate[SG],attack,1.302,197,777,78198,101819,0,0,3,1
168,s03-5v5-lmctf22,Phase[SG],attack,1.407,233,790,95411,134242,0,0,18,11
168,s03-5v5-lmctf22,Field[SG],attack,1.621,229,784,90323,146452,0,0,4,13
168,s03-5v5-lmctf22,Trace[SG],attack,1.428,233,778,95141,135894,1,0,7,7
168,s03-5v5-lmctf22,Vore[SG],attack,1.596,241,1243,100038,159678,1,0,9,7
168,s03-5v5-lmctf22,Fiend[SG],attack,1.515,239,798,99291,150415,2,0,5,8
168,s04-5v5-lmctf02c,Arach[SG],defend,1.392,186,777,96390,134130,0,0,0,0
168,s04-5v5-lmctf02c,Caco[SG],defend,1.593,118,775,50904,81114,0,0,2,0
168,s04-5v5-lmctf02c,Rune[SG],defend,1.238,231,799,105955,131138,0,0,0,1
168,s04-5v5-lmctf02c,Slip[SG],defend,1.336,238,776,50353,67250,0,0,1,0
168,s04-5v5-lmctf02c,Gate[SG],attack,2.000,234,801,115082,230134,0,0,6,6
168,s04-5v5-lmctf02c,Phase[SG],attack,2.418,225,785,104404,252460,0,0,10,5
168,s04-5v5-lmctf02c,Field[SG],attack,1.614,229,806,105128,169658,0,0,3,6
168,s04-5v5-lmctf02c,Trace[SG],attack,2.071,233,791,104886,217203,0,0,6,1
168,s04-5v5-lmctf02c,Vore[SG],attack,1.590,214,806,94954,150987,0,0,2,4
168,s04-5v5-lmctf02c,Fiend[SG],attack,1.964,225,778,81295,159695,0,0,5,12
168,s05-5v5-mactf06,Arach[SG],defend,0.934,29,757,6008,5614,0,0,8,0
168,s05-5v5-mactf06,Caco[SG],defend,1.379,115,796,31789,43822,0,0,1,3
168,s05-5v5-mactf06,Rune[SG],defend,0.898,244,771,19607,17607,0,0,1,1
168,s05-5v5-mactf06,Slip[SG],defend,1.033,238,783,47902,49459,0,0,2,2
168,s05-5v5-mactf06,Gate[SG],attack,1.377,210,800,88088,121337,0,0,9,3
168,s05-5v5-mactf06,Phase[SG],attack,1.567,232,799,98743,154717,0,0,10,13
168,s05-5v5-mactf06,Field[SG],attack,1.465,217,794,96261,141064,0,0,6,10
168,s05-5v5-mactf06,Trace[SG],attack,1.575,226,779,90319,142262,0,0,8,4
168,s05-5v5-mactf06,Vore[SG],attack,1.196,240,879,104858,125397,0,0,6,5
168,s05-5v5-mactf06,Fiend[SG],attack,1.540,219,795,94933,146174,0,0,5,16
168,s06-5v5-lmctf05,Arach[SG],defend,1.266,209,780,49794,63062,0,0,1,4
168,s06-5v5-lmctf05,Caco[SG],defend,1.267,95,772,30061,38098,0,0,5,4
168,s06-5v5-lmctf05,Rune[SG],defend,1.705,233,782,64194,109458,0,0,1,0
168,s06-5v5-lmctf05,Slip[SG],defend,1.294,203,794,82211,106357,0,0,4,7
168,s06-5v5-lmctf05,Gate[SG],attack,2.195,186,790,89537,196559,0,0,1,4
168,s06-5v5-lmctf05,Phase[SG],attack,2.314,176,779,83064,192224,0,0,4,9
168,s06-5v5-lmctf05,Field[SG],attack,2.313,117,749,68064,157464,1,0,13,3
168,s06-5v5-lmctf05,Trace[SG],attack,1.779,170,794,82799,147259,1,0,12,11
168,s06-5v5-lmctf05,Vore[SG],attack,2.143,130,764,45913,98375,0,0,3,3
168,s06-5v5-lmctf05,Fiend[SG],attack,2.112,155,776,61898,130702,0,0,3,3
168,s07-5v5-lmctf01,Arach[SG],defend,0.889,22,498,5169,4595,0,0,0,0
168,s07-5v5-lmctf01,Caco[SG],defend,0.067,249,309,11905,796,0,0,3,0
168,s07-5v5-lmctf01,Rune[SG],defend,0.756,225,787,38923,29412,0,0,3,0
168,s07-5v5-lmctf01,Slip[SG],defend,1.293,225,778,43088,55694,0,0,0,0
168,s07-5v5-lmctf01,Gate[SG],attack,1.284,201,785,79017,101454,0,0,2,1
168,s07-5v5-lmctf01,Phase[SG],attack,1.295,209,802,88824,115049,1,0,6,4
168,s07-5v5-lmctf01,Field[SG],attack,1.363,162,776,73931,100765,1,0,3,2
168,s07-5v5-lmctf01,Trace[SG],attack,1.636,187,791,86085,140839,0,0,3,5
168,s07-5v5-lmctf01,Vore[SG],attack,1.185,133,790,59602,70633,0,0,1,4
168,s07-5v5-lmctf01,Fiend[SG],attack,1.428,141,799,62173,88771,0,0,3,8
168,s08-7v7-lmctf09,Arach[SG],defend,1.313,68,785,29444,38658,0,0,3,5
168,s08-7v7-lmctf09,Caco[SG],defend,1.079,151,669,44376,47891,0,0,3,7
168,s08-7v7-lmctf09,Rune[SG],defend,1.199,227,777,72352,86771,0,0,5,3
168,s08-7v7-lmctf09,Slip[SG],defend,1.301,209,770,44278,57598,0,0,7,3
168,s08-7v7-lmctf09,Gate[SG],attack,1.692,207,785,92833,157077,0,0,15,9
168,s08-7v7-lmctf09,Phase[SG],attack,1.883,215,800,101490,191102,0,0,6,10
168,s08-7v7-lmctf09,Field[SG],attack,1.634,161,803,80305,131210,0,0,4,7
168,s08-7v7-lmctf09,Trace[SG],attack,1.579,203,788,90793,143397,1,0,8,10
168,s08-7v7-lmctf09,Vore[SG],attack,1.530,196,797,86177,131810,0,0,9,11
168,s08-7v7-lmctf09,Fiend[SG],attack,1.700,230,800,106898,181712,0,0,10,10
168,s08-7v7-lmctf09,Scrag[SG],attack,1.565,184,800,84621,132408,0,0,12,11
168,s08-7v7-lmctf09,Ogre[SG],attack,1.647,194,764,89588,147578,0,0,9,13
168,s08-7v7-lmctf09,Knight[SG],attack,1.677,219,780,96420,161690,0,0,11,6
168,s08-7v7-lmctf09,Wizard[SG],attack,1.844,227,798,98926,182448,1,0,15,12
168,s09-7v7-lmctf09,Arach[SG],defend,1.493,35,723,16410,24508,0,0,11,3
168,s09-7v7-lmctf09,Caco[SG],defend,1.285,51,747,20049,25769,0,0,4,0
168,s09-7v7-lmctf09,Rune[SG],defend,0.953,206,754,52725,50245,0,0,5,3
168,s09-7v7-lmctf09,Slip[SG],defend,1.296,208,784,41714,54065,0,0,1,0
168,s09-7v7-lmctf09,Gate[SG],attack,1.792,236,797,107787,193103,0,0,10,11
168,s09-7v7-lmctf09,Phase[SG],attack,1.697,202,799,100528,170594,0,0,16,14
168,s09-7v7-lmctf09,Field[SG],attack,1.743,212,809,98506,171678,2,0,6,20
168,s09-7v7-lmctf09,Trace[SG],attack,1.571,229,800,76793,120629,0,0,6,5
168,s09-7v7-lmctf09,Vore[SG],attack,1.936,215,788,107169,207477,0,0,7,20
168,s09-7v7-lmctf09,Fiend[SG],attack,1.601,229,775,101516,162496,0,0,14,6
168,s09-7v7-lmctf09,Scrag[SG],attack,1.601,216,800,94011,150555,0,0,13,14
168,s09-7v7-lmctf09,Ogre[SG],attack,1.506,219,810,100503,151338,1,0,9,9
168,s09-7v7-lmctf09,Knight[SG],attack,1.638,215,799,97939,160420,0,0,10,11
168,s09-7v7-lmctf09,Wizard[SG],attack,1.884,213,798,95410,179759,0,0,19,16
168,s10-5v1-smap05,Arach[SG],defend,2.113,4,745,1567,3310,0,0,3,0
168,s10-5v1-smap05,Caco[SG],recover,1.899,175,773,73579,139707,0,0,3,9
168,s10-5v1-smap05,Rune[SG],attack,1.600,202,800,61493,98386,0,0,1,0
168,s10-5v1-smap05,Slip[SG],attack,1.509,208,904,74325,112189,2,0,1,2
168,s10-5v1-smap05,Gate[SG],attack,1.748,209,779,74323,129941,1,1,2,0
168,s10-5v1-smap05,Phase[SG],attack,1.445,183,794,72655,104986,2,1,1,1
169,s01-2v2-lmctf03,Arach[SG],defend,1.104,29,764,13790,15218,0,0,0,0
169,s01-2v2-lmctf03,Caco[SG],defend,0.189,249,777,10874,2055,0,0,0,0
169,s01-2v2-lmctf03,Rune[SG],attack,1.015,131,749,57032,57910,0,0,0,3
169,s01-2v2-lmctf03,Slip[SG],attack,1.655,143,779,61706,102119,0,0,3,0
169,s02-2v2-lmctf03,Arach[SG],defend,0.997,103,777,49437,49300,0,0,2,0
169,s02-2v2-lmctf03,Caco[SG],defend,0.189,249,777,10896,2055,0,0,0,0
169,s02-2v2-lmctf03,Rune[SG],attack,1.270,154,797,65746,83466,0,0,0,0
169,s02-2v2-lmctf03,Slip[SG],attack,1.278,197,783,70795,90465,0,0,0,2
169,s03-5v5-lmctf22,Arach[SG],defend,1.257,136,764,32299,40601,0,0,1,7
169,s03-5v5-lmctf22,Caco[SG],defend,1.267,152,782,34004,43073,0,0,2,4
169,s03-5v5-lmctf22,Rune[SG],defend,1.267,242,781,45282,57371,0,0,2,5
169,s03-5v5-lmctf22,Slip[SG],defend,1.545,249,784,74968,115803,0,0,2,6
169,s03-5v5-lmctf22,Gate[SG],attack,1.405,228,779,93697,131621,1,0,14,7
169,s03-5v5-lmctf22,Phase[SG],attack,1.352,227,796,92244,124685,1,0,5,5
169,s03-5v5-lmctf22,Field[SG],attack,1.626,227,837,91095,148117,0,0,3,5
169,s03-5v5-lmctf22,Trace[SG],attack,1.294,210,803,84554,109455,1,1,9,5
169,s03-5v5-lmctf22,Vore[SG],attack,1.652,237,794,98179,162180,1,0,14,3
169,s03-5v5-lmctf22,Fiend[SG],attack,1.679,232,782,99404,166919,0,0,8,13
169,s04-5v5-lmctf02c,Arach[SG],defend,1.615,154,775,74034,119569,0,0,2,0
169,s04-5v5-lmctf02c,Caco[SG],defend,1.571,229,758,103985,163337,0,0,1,1
169,s04-5v5-lmctf02c,Rune[SG],defend,1.155,238,799,102127,117963,0,0,1,0
169,s04-5v5-lmctf02c,Slip[SG],defend,1.392,248,801,101094,140762,0,0,0,2
169,s04-5v5-lmctf02c,Gate[SG],attack,1.701,234,812,99016,168437,0,0,4,7
169,s04-5v5-lmctf02c,Phase[SG],attack,1.775,227,796,98174,174261,1,0,5,5
169,s04-5v5-lmctf02c,Field[SG],attack,2.016,211,806,94817,191120,0,0,8,6
169,s04-5v5-lmctf02c,Trace[SG],attack,1.449,216,807,106694,154613,0,0,7,6
169,s04-5v5-lmctf02c,Vore[SG],attack,1.790,213,806,95462,170859,0,0,3,5
169,s04-5v5-lmctf02c,Fiend[SG],attack,1.669,225,806,92559,154440,0,0,6,5
169,s05-5v5-mactf06,Arach[SG],defend,0.900,164,769,21283,19157,0,0,2,4
169,s05-5v5-mactf06,Caco[SG],defend,0.900,237,790,42208,37981,0,0,5,3
169,s05-5v5-mactf06,Rune[SG],defend,0.876,230,743,19997,17515,0,0,5,1
169,s05-5v5-mactf06,Slip[SG],defend,0.538,244,728,14468,7791,0,0,1,2
169,s05-5v5-mactf06,Gate[SG],attack,1.443,222,778,98622,142274,0,0,5,6
169,s05-5v5-mactf06,Phase[SG],attack,1.394,222,778,100117,139524,0,0,16,4
169,s05-5v5-mactf06,Field[SG],attack,1.488,238,912,106372,158276,0,0,5,9
169,s05-5v5-mactf06,Trace[SG],attack,1.195,226,778,95836,114492,0,0,9,5
169,s05-5v5-mactf06,Vore[SG],attack,1.451,238,784,104795,152020,0,0,3,14
169,s05-5v5-mactf06,Fiend[SG],attack,1.504,245,788,104197,156673,0,0,5,9
169,s06-5v5-lmctf05,Arach[SG],defend,0.627,34,718,7652,4800,0,0,2,0
169,s06-5v5-lmctf05,Caco[SG],defend,1.159,104,767,36593,42419,0,0,0,1
169,s06-5v5-lmctf05,Rune[SG],defend,1.858,203,797,69550,129190,0,0,3,6
169,s06-5v5-lmctf05,Slip[SG],defend,1.730,193,779,83007,143596,0,0,3,8
169,s06-5v5-lmctf05,Gate[SG],attack,1.599,155,785,80713,129034,2,0,13,4
169,s06-5v5-lmctf05,Phase[SG],attack,2.628,134,766,68207,179254,1,0,2,4
169,s06-5v5-lmctf05,Field[SG],attack,1.845,177,764,78469,144768,0,0,4,5
169,s06-5v5-lmctf05,Trace[SG],attack,2.585,129,781,67693,174977,0,0,9,4
169,s06-5v5-lmctf05,Vore[SG],attack,2.237,184,788,64317,143848,0,0,7,7
169,s06-5v5-lmctf05,Fiend[SG],attack,2.193,147,774,73608,161458,0,0,4,8
169,s07-5v5-lmctf01,Arach[SG],defend,1.256,1,285,1190,1495,0,0,2,0
169,s07-5v5-lmctf01,Caco[SG],defend,1.831,122,787,18092,33119,0,0,2,0
169,s07-5v5-lmctf01,Rune[SG],defend,0.560,224,336,31453,17600,0,0,2,0
169,s07-5v5-lmctf01,Slip[SG],defend,0.664,222,706,37531,24915,0,0,0,0
169,s07-5v5-lmctf01,Gate[SG],attack,1.326,197,799,81798,108461,0,0,2,3
169,s07-5v5-lmctf01,Phase[SG],attack,1.193,192,802,83872,100067,0,0,3,2
169,s07-5v5-lmctf01,Field[SG],attack,1.586,129,774,58728,93123,0,0,1,6
169,s07-5v5-lmctf01,Trace[SG],attack,1.495,184,780,82777,123737,0,0,3,5
169,s07-5v5-lmctf01,Vore[SG],attack,1.270,161,790,71258,90496,0,0,2,2
169,s07-5v5-lmctf01,Fiend[SG],attack,1.312,161,786,76996,101055,0,0,5,5
169,s08-7v7-lmctf09,Arach[SG],defend,1.101,11,747,5969,6575,0,0,7,0
169,s08-7v7-lmctf09,Caco[SG],defend,1.182,56,758,16360,19340,0,0,2,5
169,s08-7v7-lmctf09,Rune[SG],defend,1.466,221,732,58309,85462,0,0,9,3
169,s08-7v7-lmctf09,Slip[SG],defend,1.369,220,805,36927,50560,0,0,1,7
169,s08-7v7-lmctf09,Gate[SG],attack,1.769,221,799,103471,183040,0,0,15,13
169,s08-7v7-lmctf09,Phase[SG],attack,1.634,200,796,98217,160490,0,0,14,7
169,s08-7v7-lmctf09,Field[SG],attack,1.738,215,803,99360,172642,1,0,5,11
169,s08-7v7-lmctf09,Trace[SG],attack,1.516,216,781,100628,152596,1,0,11,10
169,s08-7v7-lmctf09,Vore[SG],attack,1.819,222,799,95704,174121,0,0,8,17
169,s08-7v7-lmctf09,Fiend[SG],attack,1.815,216,801,97796,177523,0,0,15,9
169,s08-7v7-lmctf09,Scrag[SG],attack,1.951,225,799,103179,201336,1,0,18,6
169,s08-7v7-lmctf09,Ogre[SG],attack,1.864,203,799,98359,183342,0,0,8,14
169,s08-7v7-lmctf09,Knight[SG],attack,1.868,223,797,96036,179367,1,0,13,20
169,s08-7v7-lmctf09,Wizard[SG],attack,1.834,227,797,95572,175239,0,0,10,16
169,s09-7v7-lmctf09,Arach[SG],defend,1.252,54,775,24212,30319,0,0,6,8
169,s09-7v7-lmctf09,Caco[SG],defend,1.414,27,556,9382,13262,0,0,9,2
169,s09-7v7-lmctf09,Rune[SG],defend,1.562,208,799,70536,110196,0,0,3,11
169,s09-7v7-lmctf09,Slip[SG],defend,1.117,198,770,39118,43680,0,0,3,2
169,s09-7v7-lmctf09,Gate[SG],attack,2.070,196,809,95705,198132,0,0,11,15
169,s09-7v7-lmctf09,Phase[SG],attack,1.479,185,775,84136,124438,0,0,10,8
169,s09-7v7-lmctf09,Field[SG],attack,1.643,195,799,87380,143584,0,0,13,6
169,s09-7v7-lmctf09,Trace[SG],attack,1.674,238,809,58773,98367,0,0,3,4
169,s09-7v7-lmctf09,Vore[SG],attack,2.063,228,781,103837,214212,0,0,19,11
169,s09-7v7-lmctf09,Fiend[SG],attack,1.908,195,983,90414,172477,1,0,6,6
169,s09-7v7-lmctf09,Scrag[SG],attack,1.791,212,808,92342,165400,2,0,10,17
169,s09-7v7-lmctf09,Ogre[SG],attack,1.515,226,802,97206,147303,0,0,8,9
169,s09-7v7-lmctf09,Knight[SG],attack,1.787,207,809,93773,167609,0,0,10,11
169,s09-7v7-lmctf09,Wizard[SG],attack,1.850,213,802,99126,183355,0,0,7,9
169,s10-5v1-smap05,Arach[SG],defend,1.745,20,763,9645,16835,0,0,1,0
169,s10-5v1-smap05,Caco[SG],recover,2.021,206,796,96063,194146,1,0,10,18
169,s10-5v1-smap05,Rune[SG],defend,1.627,204,800,74502,121220,0,0,4,2
169,s10-5v1-smap05,Slip[SG],attack,1.655,218,1100,86777,143596,2,1,7,4
169,s10-5v1-smap05,Gate[SG],attack,1.765,178,782,66057,116614,2,1,0,1
169,s10-5v1-smap05,Phase[SG],attack,1.888,183,808,78014,147315,1,0,6,3
170,s01-2v2-lmctf03,Arach[SG],defend,0.501,219,778,87108,43601,0,0,0,0
170,s01-2v2-lmctf03,Caco[SG],defend,0.809,40,777,2817,2280,0,0,0,0
170,s01-2v2-lmctf03,Rune[SG],attack,1.696,174,775,50263,85269,1,0,0,0
170,s01-2v2-lmctf03,Slip[SG],attack,1.480,150,779,57125,84542,0,0,0,0
170,s02-2v2-lmctf03,Arach[SG],defend,1.122,49,774,23127,25956,0,0,0,0
170,s02-2v2-lmctf03,Caco[SG],defend,1.084,156,777,17489,18963,0,0,0,0
170,s02-2v2-lmctf03,Rune[SG],attack,1.412,147,776,59390,83859,0,0,0,0
170,s02-2v2-lmctf03,Slip[SG],attack,0.603,234,799,75844,45746,0,0,0,0
170,s03-5v5-lmctf22,Arach[SG],defend,1.199,95,755,24539,29424,0,0,3,1
170,s03-5v5-lmctf22,Caco[SG],defend,0.971,235,779,34018,33046,0,0,7,0
170,s03-5v5-lmctf22,Rune[SG],defend,0.896,223,781,43951,39360,0,0,1,6
170,s03-5v5-lmctf22,Slip[SG],defend,0.918,212,769,52561,48263,0,0,3,3
170,s03-5v5-lmctf22,Gate[SG],attack,0.989,188,788,77137,76270,0,0,1,3
170,s03-5v5-lmctf22,Phase[SG],attack,1.360,218,790,87595,119107,0,0,4,15
170,s03-5v5-lmctf22,Field[SG],attack,1.413,247,778,101067,142849,1,1,18,0
170,s03-5v5-lmctf22,Trace[SG],attack,1.387,234,879,97641,135456,1,0,9,12
170,s03-5v5-lmctf22,Vore[SG],attack,1.369,250,789,102863,140794,1,0,0,6
170,s03-5v5-lmctf22,Fiend[SG],attack,1.454,237,794,102988,149733,0,0,9,9
170,s04-5v5-lmctf02c,Arach[SG],defend,1.392,106,704,47374,65940,0,0,1,1
170,s04-5v5-lmctf02c,Caco[SG],defend,1.603,227,808,111187,178237,0,0,1,1
170,s04-5v5-lmctf02c,Rune[SG],defend,1.307,247,799,117002,152958,0,0,1,0
170,s04-5v5-lmctf02c,Slip[SG],defend,1.171,231,780,83119,97292,0,0,3,0
170,s04-5v5-lmctf02c,Gate[SG],attack,1.826,224,806,98442,179753,0,0,3,4
170,s04-5v5-lmctf02c,Phase[SG],attack,1.632,229,800,113436,185114,0,0,3,5
170,s04-5v5-lmctf02c,Field[SG],attack,1.705,220,788,97476,166181,0,0,3,7
170,s04-5v5-lmctf02c,Trace[SG],attack,1.460,200,786,94631,138160,0,0,5,6
170,s04-5v5-lmctf02c,Vore[SG],attack,1.665,200,806,95230,158555,0,0,5,4
170,s04-5v5-lmctf02c,Fiend[SG],attack,0.981,240,776,91707,90006,1,0,4,1
170,s05-5v5-mactf06,Arach[SG],defend,0.848,148,775,12213,10357,0,0,4,1
170,s05-5v5-mactf06,Caco[SG],defend,1.437,224,763,42614,61226,0,0,4,6
170,s05-5v5-mactf06,Rune[SG],defend,1.024,236,769,17683,18105,0,0,6,2
170,s05-5v5-mactf06,Slip[SG],defend,1.052,240,772,39962,42047,0,0,1,3
170,s05-5v5-mactf06,Gate[SG],attack,1.438,230,799,93735,134814,0,0,21,9
170,s05-5v5-mactf06,Phase[SG],attack,1.329,218,800,101210,134501,1,0,18,16
170,s05-5v5-mactf06,Field[SG],attack,1.521,242,800,105713,160765,0,0,8,17
170,s05-5v5-mactf06,Trace[SG],attack,1.484,228,780,100192,148700,0,0,5,6
170,s05-5v5-mactf06,Vore[SG],attack,1.392,241,800,98772,137512,0,0,9,13
170,s05-5v5-mactf06,Fiend[SG],attack,1.261,226,800,86107,108593,0,0,10,15
170,s06-5v5-lmctf05,Arach[SG],defend,1.370,113,757,48315,66194,0,0,4,2
170,s06-5v5-lmctf05,Rune[SG],defend,1.142,175,775,59529,68001,0,0,1,2
170,s06-5v5-lmctf05,Slip[SG],defend,1.112,233,791,84551,94036,0,0,2,4
